hashId,event_count,unique_viewers,avg_time_spent
l_ng4uhkxk-2,27,15,9.168296296296297
l_nhfg07wn-1,17,12,8.414823529411764
l_nki9wgyx-1,7,5,1.907857142857143
l_nwhfco6a-1,3,1,11.077333333333334
l_nyyvf0jv-1,1,1,1.176
l_o5omj2nb-1,14,11,5.0567142857142855
l_q4aj2xzy-1,1,1,0.281
l_qjhwaj8k-1,19,12,7.50178947368421
l_qmrjpieh-1,24,19,9.827583333333333
l_qztvzvcf-1,1,1,4.865
l_ratmgs9h-1,1,1,3.803
l_rmsdjjfo-1,12,5,5.959166666666667
l_tu9lwgqt-1,25,16,3.0444
l_uurmgmdv-1,24,15,5.965958333333333
l_uztodp3m-1,22,16,10.781727272727274
l_vizsvjia-1,8,5,8.381875
l_yclg64lk-1,2,2,2.6995
l_yfxp6dmv-1,41,29,5.695512195121951
l_yr1gg3cc-1,2,2,4.0895
l_zggtnub7-1,1,1,16.509
l_zggtnub7-2,13,10,7.294846153846153
la9wcwhg-1,1,1,15.446
lab4tcok-1,1,1,6.457
lab5aryd-1,310,250,7.275732258064516
lachvcdg-1,326,270,6.417401840490797
laczp65x-1,370,311,5.181881081081081
ladyzu5f-1,830,619,11.145292771084339
laez3jkk-1,12,9,2.6809999999999996
laez3jkk-2,171,143,5.622105263157895
lafekafc-1,1,1,2.498
lagjnvs8-1,740,556,14.313162162162161
lahgtis6-1,1,1,2.03
laispnwd-1,20,18,6.3043
laispnwd-2,242,192,12.712462809917357
lajuo78y-1,2,1,5.9670000000000005
lambtljj-1,1018,719,16.95800884086444
lapkukao-1,1,1,25.707
laqhpgiy-1,424,330,6.774492924528302
lat7ygfh-1,25,24,9.302760000000001
lat7ygfh-2,312,254,7.33688782051282
lavp9ysj-1,2,1,2.358
lavqye7q-1,1219,812,17.280565217391306
lb820v3b-1,338,264,4.824698224852071
lbaisa5b-1,283,243,6.6458621908127204
lbe8ecmo-2,4,3,0.587
lbebtb9o-1,813,645,12.698861008610088
lbfouj30-1,434,338,9.219018433179723
lbgcnbmv-1,160,110,10.5242125
lbgcnbmv-2,500,376,12.350702
lbgcnbmv-3,267,202,9.988464419475656
lbhicdxd-1,21,18,9.628238095238096
lbhicdxd-2,283,229,8.15303886925795
lbmdmac7-1,2,1,8.366000000000001
lbmdmac7-2,2,1,15.0415
lbrjlh5h-1,261,219,4.559111111111111
lbsdausi-1,200,156,5.746145
lbu8qfca-1,1,1,0.576
lbvoykau-1,4,1,2.25725
lc3uahl5-1,2,1,0.6735
lc9w3fjq-2,1,1,2.133
lccnyyfa-1,347,276,4.10864553314121
lcf8qmk5-1,3,3,3.9066666666666663
lcg5rofj-1,11,5,20.604
lcgk7ve7-1,346,271,9.166815028901734
lchblgri-1,4,3,0.8474999999999999
lckhy3ce-1,2,1,14.339500000000001
lcnhwhsj-1,23,16,4.829782608695652
lcnhwhsj-2,293,247,3.236126279863481
lcqqjjfp-1,535,409,11.69492523364486
lcrvso1h-1,1,1,4.156
lcurexpp-1,179,143,8.120525139664805
lcvfunp5-1,461,359,7.631284164859002
lcwopvqe-1,297,249,6.464417508417508
ld1syrvk-1,1,1,11.127
ld4utf0n-1,464,348,8.002433189655171
ld6bhin6-1,4,4,7.901
ld9oypjl-1,323,274,7.472671826625388
lddcjkak-1,409,321,8.045496332518338
lddlvyi3-1,292,244,4.295140410958904
ldezeqpp-1,1,1,0.385
ldftxmke-1,284,229,6.4375387323943665
ldinrus2-1,365,298,6.959994520547945
ldlgbzat-1,329,272,5.749270516717325
ldmqngy4-1,441,340,9.489714285714285
ldo5ac1s-1,20,18,7.1640999999999995
ldo5ac1s-2,255,215,6.315149019607843
ldoril1o-1,1,1,4.766
ldqk7dpm-1,455,375,10.017630769230768
ldqvucjx-1,179,139,5.071329608938548
lduxuzts-1,394,299,6.086736040609137
ldvyy9fe-1,288,217,7.383798611111112
ldw4lkkq-1,255,204,5.3224745098039214
ldy2e5xt-1,13,11,5.488923076923077
ldy2e5xt-2,356,294,18.594039325842697
ldz80vl2-1,296,260,6.655192567567568
ldzxary4-1,392,313,6.619275510204082
le1fb2sg-1,35,25,7.216057142857143
le1fb2sg-2,511,402,9.476160469667319
le3zlhqh-1,1,1,0.641
le5tpwhy-1,1,1,1.644
le99umwr-1,716,566,10.58913687150838
le9lvj5e-1,397,291,7.596005037783375
ledlgflm-1,85,74,13.49784705882353
lef3iy0l-1,436,363,5.166197247706422
lefcvwxb-1,168,140,3.6108749999999996
lefdb2za-1,3,3,5.594
lelilo0n-1,305,232,4.2292327868852455
leloc7t4-1,284,227,5.007573943661972
leomselu-1,4,3,3.5104999999999995
leqexllj-1,2,1,0.8210000000000001
leqgvufh-1,71,57,10.049845070422535
let2rgcv-1,409,329,8.189684596577017
leug4uvy-1,361,285,5.994504155124654
lev6a068-1,700,481,8.129828571428572
levhcfya-1,1,1,29.926
lexaluk8-1,496,376,8.034306451612903
lf4vdja2-1,131,94,13.891274809160306
lf4vdja2-2,338,255,18.280683431952664
lf4vdja2-3,243,195,14.520736625514402
lf8qaanl-1,2,2,1.8845
lfbowjbu-1,3,3,11.913666666666666
lfc2r4xl-1,443,364,9.877625282167044
lffobmq5-1,32,26,7.28165625
lffobmq5-2,278,210,6.4444712230215835
lfgbyuvo-1,179,144,9.078888268156424
lfht2miv-1,400,323,6.7018125
lficfbkx-1,392,319,9.189280612244898
lfkfap9y-1,2,1,0.07250000000000001
lfkl1att-1,364,293,7.234046703296704
lfqd2ww9-1,1,1,0.458
lfqprliv-1,7,3,10.734857142857141
lfreghh4-1,1,1,1.645
lfuexxwr-1,20,18,3.2312
lfuexxwr-2,332,286,5.891259036144579
lfv156qj-1,4,1,1.2225
lfv980u7-1,357,294,6.634725490196079
lfxeg0cg-1,228,188,10.157486842105264
lfzw6mqs-1,1,1,0.545
lg2vzc7z-1,2,2,1.2075
lg95azyd-1,338,267,5.189431952662722
lgau4qt3-1,226,189,4.993115044247787
lgaxtaxr-1,2,2,3.572
lgba6gxy-1,1,1,2.064
lgennnff-1,249,214,3.622530120481928
lgi8aiuu-1,3,3,6.918333333333333
lgj54nwu-1,318,263,6.672289308176101
lgjdcejw-1,3,2,9.702333333333334
lgl0xwf1-1,657,516,12.221302891933028
lgnhvorf-1,723,493,23.851056708160442
lgsaswpz-1,484,392,8.712088842975206
lgtf1het-1,265,228,8.527249056603774
lgvdgxxu-1,2,1,1.85
lgzoq8ox-1,1,1,4.096
lh1xsxyl-1,360,272,8.639002777777778
lh4dv8jp-1,2,2,6.529
lh7kq0o4-1,13,13,8.551153846153845
lh7kq0o4-2,238,191,6.617226890756303
lh7sgpot-1,1,1,0.64
lh8uxnea-1,483,383,6.918619047619047
lhdi0iza-1,2,2,31.416999999999998
lhfu2kqq-1,1053,681,19.53776638176638
lhjg6lm3-1,14,14,5.643428571428571
lhjg6lm3-2,275,221,4.601447272727272
lhlvy9sb-1,1,1,1.078
lhnjrwum-1,2,1,1.095
lhnjrwum-2,5,2,3.3745999999999996
lhulmh6d-1,418,339,7.512916267942583
lhx20jsi-1,3,1,2.3219999999999996
lhy9hevy-1,275,222,7.182498181818182
li6gpuxa-1,6,6,13.485833333333334
li6gpuxa-2,265,215,5.250890566037735
li8alqx5-1,297,248,6.765579124579125
liaggv3h-1,371,293,5.76477897574124
liaqs0yh-1,358,287,7.228567039106146
lib7svdd-1,4,1,4.25125
lifm9yvh-1,320,267,6.261103125
lifozs6h-1,404,308,7.623435643564356
ligl5bqy-1,300,247,6.0530100000000004
lihsawv5-1,1,1,17.982
liil37xe-1,1,1,5.165
lilqupaf-1,1,1,6.361
limjavd0-1,2,2,0.6679999999999999
livzzxmu-1,1,1,3.084
lj8ujdkn-1,399,318,7.83062656641604
ljgqv97b-1,1,1,0.482
ljh30945-1,3,3,4.89
ljjx8sa2-1,2,1,4.9305
ljklchmb-1,18,16,11.371111111111112
ljklchmb-2,318,262,6.644009433962264
ljlnvfk0-1,486,404,11.133481481481482
ljlt0spe-1,411,325,7.037099756690997
ljm7kv2h-1,1,1,3.231
ljmru4wv-1,359,269,10.647871866295265
ljudcqee-1,413,344,7.228084745762712
ljxaffaz-1,196,159,10.465025510204082
ljxdjf7o-1,311,246,5.960247588424437
lkaf6xwu-1,8,6,3.38725
lkcfda19-1,1,1,12.02
lkengndx-1,14,11,7.4705
lkengndx-2,198,170,4.702989898989899
lkfzsusr-1,786,501,20.39424427480916
lkttmzj7-1,141,125,7.899021276595744
lkxritgr-1,3,2,3.047333333333333
lkyungzw-1,1,1,5.904
lkyzv81j-1,170,147,5.855717647058824
llbhr5sl-2,1,1,2.513
llbqgxjo-1,319,255,7.022316614420063
llc6gamc-1,3,1,2.108333333333333
llgtkogt-1,10,8,8.1601
llgtkogt-2,303,259,7.624082508250826
llgzqyyb-1,139,124,5.882359712230216
lll7prnd-1,130,109,6.969215384615384
llmekhpk-1,72,56,10.125402777777778
llo7voou-1,822,613,8.842801703163017
llonar3u-1,315,268,4.805815873015874
lltyjzde-1,541,397,11.680120147874307
llxhzfzw-1,1,1,9.993
lm22bhjq-1,1,1,0.431
lm9npxa4-1,285,229,4.698442105263158
lmc9of1k-1,878,692,9.154133257403188
lmgr1zoj-1,1,1,6.062
lmguukfx-1,1,1,9.723
lmivzu3z-1,232,183,5.810896551724138
lmlhtgjm-1,568,430,7.628896126760563
lmn8pnii-1,363,292,5.149231404958678
lmo1s004-1,574,433,8.937378048780488
lmsdsw6i-1,4,2,3.9905
lmsxfwsk-1,18,14,11.315222222222223
lmsxfwsk-2,331,269,6.938374622356495
lmu4zz9z-1,245,208,6.694371428571429
lmv5vz90-1,12,4,22.346666666666664
lmympvq0-1,6,1,1.4846666666666666
lmze5j8a-1,344,270,4.91003488372093
ln87ixjr-1,1,1,17.617
lncgttwq-1,2,1,1.332
lnfyayr7-1,1008,763,11.942410714285716
lniqbmdz-1,2,2,21.7065
lnn4427t-1,16,14,5.330875
lnn4427t-2,331,271,4.135468277945619
lnnhvyze-1,259,203,5.8649691119691125
lnpbeuzo-1,14,4,4.924285714285714
lnruxbx7-1,650,516,9.604826153846153
lnywmdte-1,542,412,10.695666051660517
lo4sb2co-1,294,244,8.250204081632653
lo8nxzx5-1,1,1,0.958
lobptzld-1,413,329,9.507772397094431
locveh3p-1,177,131,10.657084745762711
loh0xf4e-1,7,3,4.141571428571429
lohsjtiq-1,20,12,3.9536499999999997
lojuuayg-2,2,1,0.583
lomrwsqv-1,363,282,10.224187327823692
londvjic-1,506,386,6.125496047430831
lonkkp4n-1,7,4,2.3778571428571427
loqmkvni-1,11,10,13.748454545454546
loqmkvni-2,254,186,7.596602362204725
losjfvmk-1,10,9,8.7817
losjfvmk-2,231,189,5.680419913419913
lotbtxgi-1,8,6,10.236625
lots42o6-1,261,219,6.131915708812261
loujcwgb-1,477,388,14.800109014675053
loxhvfjj-1,238,203,5.591861344537816
loxlbwao-1,23,18,17.330391304347824
loxlbwao-2,303,254,11.011399339933995
lp09nwbz-1,939,655,10.3254494142705
lpeghf4r-1,1003,684,19.709987038883348
lpelkp1u-1,354,290,5.23183615819209
lplxqmyo-1,469,381,5.859742004264392
lpm32uyc-1,17,15,3.9682352941176475
lpm32uyc-2,296,218,4.9123581081081085
lpmvucx2-1,3,3,14.759333333333336
lpmxucqz-1,2,1,0.031
lpnyk9de-1,1,1,0.365
lppx9ct9-1,25,20,8.553279999999999
lppx9ct9-2,305,241,6.046295081967212
lpt6wy2v-1,13,10,5.274
lptt4ggq-1,286,245,4.953045454545454
lqbaaqgy-1,332,274,4.886557228915662
lqbl3fi5-1,3,3,3.2463333333333337
lqdq3zjg-1,667,536,10.305970014992504
lqmjdyyb-1,502,395,8.456424302788845
lqttlylw-1,266,221,5.656492481203007
lqwplylj-1,838,640,14.333513126491647
lqycjm2i-1,1372,973,11.878899416909622
lqzwolkp-1,1103,800,15.676181323662739
lrdgofyq-1,5,1,1.5630000000000002
lrdxioyy-1,314,263,7.17793949044586
lrea1py2-1,327,271,7.147064220183487
lreabz7r-2,3,3,1.9820000000000002
lrigevzd-1,239,187,7.939820083682008
lrixwk35-1,3,3,11.539333333333333
lroulsej-1,1,1,1.429
lrovzv2x-1,627,453,8.53925518341308
lrqivgjv-1,2,1,0.781
lrsb9snf-1,2,2,14.748
lrtkfokl-1,477,383,10.766029350104821
lrw6vuop-1,832,605,11.764475961538462
lrweqb7c-1,467,367,7.210925053533191
ls0kktf9-1,297,250,5.520861952861953
ls3uun8c-1,279,226,8.498913978494624
lsbhfftn-1,461,366,10.560976138828632
lsej21th-1,386,310,8.287544041450777
lsgtm6u0-1,1,1,0.724
lslvwah1-1,411,333,7.87667396593674
lsnqrno8-1,330,273,5.20370303030303
lsnszwda-1,181,148,6.943618784530387
lsv0ych5-1,2,1,0.721
lsxvdzev-1,20,18,10.309000000000001
lsxvdzev-2,261,223,5.719689655172414
lsznyoi3-1,1,1,2.226
lt3pueud-1,335,271,7.65230447761194
lt5ukkug-1,428,342,8.748186915887851
lt8mivzi-1,370,293,6.730164864864865
ltf4tl4q-1,267,223,4.50810861423221
ltggc3uy-1,1,1,30.77
ltqo3ask-1,575,405,12.418714782608696
ltqvpnj6-1,3,3,21.709999999999997
ltqx3ikt-1,2,1,2.6435
ltt3iv4o-1,854,631,11.569389929742389
ltxfwlgr-2,2,2,2.059
ltxovlvi-1,305,245,6.275665573770492
lu3qgvxf-1,5,2,1.4793999999999998
lu4xrjii-2,1,1,0.361
luapciey-1,16,15,8.0361875
luapciey-2,396,328,8.115830808080808
lue8kqqu-1,303,247,4.909574257425742
luhy7env-1,255,204,5.04258431372549
luihfykd-1,365,292,10.471457534246575
lupeuuso-1,315,233,7.405838095238095
lurl4bk9-1,2,1,0.4145
lurschlq-1,284,234,7.315735915492957
lurxncee-1,1,1,7.31
luttnbao-1,329,267,5.168775075987842
luzujw4c-1,723,535,16.96552420470263
lv3yje7v-1,4,3,6.433249999999999
lv6mkttf-1,3,3,1.662
lv6pd5p7-1,264,216,7.366511363636364
lv9mbskp-1,1,1,0.766
lvbo6mhz-1,483,351,9.940946169772257
lvck6qo9-1,1,1,0.432
lvdsnthl-1,2,1,18.188000000000002
lvgfgude-1,379,295,5.666767810026385
lvi1tv2r-1,6,4,5.1883333333333335
lvifyafr-1,311,231,5.447864951768489
lvisjbzx-1,327,264,6.896281345565749
lvoggzyo-1,291,253,9.041137457044673
lvq7f4tl-1,16,15,7.2555
lvq7f4tl-2,362,304,5.683975138121547
lvrsunam-1,2,2,17.743
lvsc8z7j-1,1,1,0.266
lvskb5uq-1,121,77,15.00601652892562
lvskb5uq-2,290,181,14.932024137931036
lvskb5uq-3,142,103,13.489591549295774
lvslaau0-1,298,245,6.13584899328859
lvsnysc3-1,207,177,4.656439613526571
lvxlclp2-1,519,417,8.11419267822736
lw09m2y7-1,2,1,25.4255
lw0bctl1-1,2,1,5.247
lw81acwn-1,311,267,8.547672025723474
lwcocszy-1,23,20,5.314173913043478
lwcocszy-2,748,591,10.070164438502674
lwgzowex-1,2,1,0.7855
lwh8u2zv-1,391,316,14.113728900255754
lwjvay0h-1,2,1,16.767
lwl7fj0j-1,338,265,3.80337573964497
lwusqbc0-1,987,662,12.512588652482268
lwwmgh7y-1,4,1,0.6265000000000001
lwwt9ptw-1,330,276,4.033706060606061
lwxa0jt3-1,744,533,11.12456182795699
lwxkjotw-1,1,1,14.615
lwxurqk0-1,344,277,8.605904069767442
lx32st6f-1,774,627,12.434680878552971
lx8j58vt-1,16,15,1.9190625000000001
lx8j58vt-2,188,160,3.307670212765957
lxatz86d-1,289,240,5.459190311418685
lxcfiqp8-1,1,1,1.353
lxdplzx0-1,777,535,13.77517631917632
lxhc5k0h-1,445,352,7.045984269662922
lxiwbxke-1,2,1,0.8025
lxopdbwc-1,995,675,12.377500502512563
lxoznv8d-1,310,254,5.697974193548387
lxsddczl-1,1,1,2.103
lxw0p3tw-1,746,577,9.963154155495978
lxx0vwhs-1,2,2,8.336500000000001
lxydgjd8-1,1,1,2.973
lxzli1az-1,1,1,0.729
ly7tgh0j-1,328,275,5.6631585365853665
lyayrmuk-1,1,1,0.339
lyfgx8wf-1,309,253,6.279495145631068
lyfnggh4-1,1,1,1.081
lygfiush-1,6,1,16.825
lyif2uaq-1,498,394,12.36064859437751
lyjbjfas-1,282,241,5.975992907801419
lyk1iycc-1,2,1,1.3265
lymmy6v4-1,502,388,10.506065737051793
lyn9wyk3-1,2,2,16.297
lynnvyma-1,563,453,8.906895204262877
lyr8lsrh-1,2,2,6.992
lyrexs4h-1,8,5,0.924
lytbisig-1,385,309,8.49696883116883
lytsixq3-1,1,1,10.578
lyvi6nb1-1,5,5,7.8262
lyzlexy4-1,609,479,8.69753037766831
lz3tjuyv-1,346,290,5.259453757225433
lz8ddkrl-1,231,170,14.552246753246752
lz8ddkrl-2,322,248,19.28045341614907
lz8ddkrl-3,278,200,13.801888489208634
lzaubqsi-1,1,1,6.716
lzboczlr-1,1098,753,15.888112932604736
lzcajiws-1,16,12,6.99225
lzcajiws-2,300,240,6.1739733333333335
lzcdv9if-1,1,1,6.895
lzem25z5-1,1,1,1.689
lzftbcgk-1,686,529,7.574571428571429
lzgmlhpk-1,288,226,5.520381944444445
lzhamcae-1,156,102,11.464025641025641
lzhamcae-2,391,274,11.191843989769822
lzhamcae-3,266,210,16.359454887218043
lzhydk0w-1,50,35,6.9599
lzid1ljg-1,548,419,8.329540145985401
lzntozdv-1,1,1,0.491
lzphtxyr-1,26,24,6.331846153846154
lzphtxyr-2,323,260,2.9360309597523218
lzqhqtei-1,324,251,7.200925925925926
lzqogwjb-1,11,7,15.016272727272728
lzuwuclg-1,3,2,5.001666666666666
lzz3l3tf-1,2,2,19.006
m0hutmux-1,53,44,5.8583584905660375
m0szkjw6-1,581,465,11.796292598967296
m0wfbkty-1,15,14,13.708200000000001
m0wfbkty-2,272,221,4.6897536764705885
m0zhilg4-1,689,512,10.126267053701016
m1bet638-1,2,1,0.8454999999999999
m1kwauw5-1,467,382,6.630509635974303
m1lypolu-1,1,1,8.341
m1lypolu-2,4,1,3.70775
m1oelfjc-1,5,1,8.3534
m1u0vugm-1,4,3,19.87325
m2bc1oxl-1,378,291,7.944171957671958
m2ky9icd-1,500,407,10.590896
m32dgart-1,73,63,6.823164383561644
m35uugre-1,1,1,0.528
m3boaeio-1,2,2,5.906499999999999
m3c2kirw-1,2,2,3.327
m3y57joi-1,497,391,10.038382293762576
m3yqvoy9-1,1,1,0.431
m4bz5wcx-1,252,195,5.973384920634921
m4hgflvs-1,509,395,9.050666011787818
m4hz5guh-1,348,302,4.5280459770114945
m4qyqjz8-1,1,1,7.008
m4vitdqf-1,877,569,11.457705815279361
m4wu5pra-1,35,26,5.480685714285714
m4wu5pra-2,288,242,3.997388888888889
m51m3odd-1,11,8,5.216545454545455
m5f0cpey-1,19,15,16.86384210526316
m5f0cpey-2,372,302,8.399080645161291
m5feohcw-1,391,308,6.482687979539642
m5vco1cz-1,3,2,9.111333333333333
m5wpuwtz-1,1,1,0.248
m61ykq1d-1,16,15,8.0284375
m61ykq1d-2,414,336,8.505089371980675
m6e2yoxv-1,1231,855,16.536000812347684
m6sbjcbk-1,2,2,19.075000000000003
m6uxrebo-1,1,1,0.458
m6v5etwo-1,1,1,3.892
m6vrvgqa-1,108,76,9.452518518518518
m6vrvgqa-2,239,200,10.043548117154812
m6vrvgqa-3,148,123,14.467966216216217
m7agnohi-1,2,1,20.926
m7rgsroa-1,293,252,6.476215017064846
m7uue6jh-1,1,1,0.689
m7vwdqbp-1,3,1,3.6013333333333333
m7ygdvfg-1,3,2,8.046000000000001
m7yzxces-1,224,169,5.533111607142857
m87gfrb9-1,1,1,0.143
m8apysdz-1,20,18,8.3077
m8apysdz-2,237,210,4.847320675105485
m8bejnje-1,2,2,3.6820000000000004
m8hxzgvw-1,16,14,3.5404375
m8hxzgvw-2,268,219,8.49234328358209
m8i9rqwn-1,384,319,4.847046875
m8ptgklj-1,293,246,5.171423208191126
m8szd4l7-1,532,428,7.970156015037594
m9iewn9a-1,1,1,0.907
m9jpdg9t-1,179,150,61.37971508379888
m9ldhqlj-1,375,294,8.621176
m9lugijg-1,366,291,5.432631147540984
m9lwarpd-1,278,231,4.360395683453238
m9m1foxz-1,435,355,8.388425287356322
m9numd8d-1,680,542,12.082541176470588
m9vr1met-1,380,308,5.9281657894736846
ma308p8c-1,1,1,1.195
ma6prs6d-1,416,338,10.702141826923079
ma6zausi-1,21,17,5.019666666666667
ma6zausi-2,207,171,4.932285024154589
ma7d1mfz-1,1065,744,14.780046009389672
mabpnuco-1,653,420,8.576019908116386
magqaj8t-1,462,372,8.145766233766233
mahtf225-1,15,15,6.0206
mahtf225-2,257,210,6.130754863813229
makt9yvc-1,4,2,0.5365
manjzehl-1,492,388,7.10359756097561
maufzakr-1,1,1,3.525
mauosreb-1,20,16,9.099599999999999
mauosreb-2,299,253,6.476003344481605
mav5p0xu-1,306,245,8.391970588235294
maykxeez-1,1,1,2.409
maym38yp-1,324,271,6.965148148148148
mb1sqpj8-1,340,291,7.015861764705883
mb2qih7w-1,729,547,10.19261316872428
mbazvlzs-1,534,414,9.429676029962547
mbbbgpcu-1,844,658,12.426587677725117
mbghx7kf-1,3,2,5.352333333333334
mbiewrjf-1,389,316,6.814534704370179
mbinjfu6-1,4,3,3.28525
mbj0t09u-1,345,273,9.161420289855073
mbjt30ud-1,2,1,0.388
mbk05azk-1,1,1,6.551
mbnqiqan-1,541,422,15.16877818853974
mbplpi6e-1,4,3,6.733750000000001
mbrjnisz-1,898,655,12.99700556792873
mbskwpwm-1,552,422,10.207389492753624
mbthddzu-1,2,1,0.466
mbuovmqc-1,1,1,8.162
mbupvs0i-1,313,255,5.663776357827476
mbvb06xp-1,687,520,12.008387190684134
mc2ogu1q-1,1,1,1.431
mc3bbkh6-1,766,545,11.540742819843343
mcc4khcy-1,307,255,5.984661237785016
mcco2jbl-1,2,1,1.012
mcg40cn7-1,691,510,16.98309406657019
mcjtitt5-1,283,241,6.433710247349824
mckibh5t-1,37,25,5.096702702702703
mckibh5t-2,320,253,6.757703125000001
mcl7xxwg-1,1,1,0.176
mcp05kyi-1,227,188,3.773555066079295
mcrtlwzq-1,361,292,4.271407202216067
mcubus3p-1,1,1,7.969
mcvwdbaq-1,3,2,4.045333333333333
mcx0cfyr-1,474,371,5.31581223628692
mcyatpli-2,3,1,0.8029999999999999
md1r3mut-1,2,1,7.681
md31bowg-1,261,207,10.43644061302682
md9dq3ej-1,277,224,5.188953068592057
mdbcwsn0-1,5,3,3.5302
mdedlhvi-1,281,240,5.407637010676157
mdgdnmue-1,310,264,4.8626
mdgfs0gm-1,643,399,14.703782270606531
mdiuegai-1,2,1,2.0975
mdivqpa5-1,1,1,2.022
mdlcnvs4-1,2,2,7.298500000000001
mdlgwanx-1,275,225,7.471272727272727
mdtszovr-1,1,1,5.075
me1v8bpt-1,1,1,3.586
me23l121-1,528,409,10.101482954545453
me2plgcb-1,1,1,0.469
me2vwmyw-1,441,351,9.155081632653062
me86bxbw-1,348,288,8.858695402298851
meaeznv6-1,3,3,5.047666666666666
meavp1wx-1,317,269,5.841135646687698
mebuqbwt-1,1,1,6.018
mecxs0hz-1,446,348,10.537210762331837
meegzokp-1,1,1,0.135
mehwaggg-1,2,2,30.532500000000002
memsw91o-1,370,301,4.680835135135135
menefuun-1,2,2,8.2585
mesdwyn6-1,1,1,1.035
meyhrks8-1,973,728,14.152180883864338
mf6fyvqi-1,1,1,0.556
mfayjzqd-1,272,206,6.769547794117647
mfc7q4no-1,678,523,9.809210914454276
mffhweb7-1,396,329,7.961525252525253
mfgkpxzf-1,2,2,11.1205
mfh7buwp-1,1,1,0.817
mfhwrjn1-1,327,265,4.184709480122325
mfkyduzp-1,392,310,7.947326530612244
mfmvzkcv-1,2,1,1.538
mfojbvaz-1,1484,1011,16.824561994609166
mfrbulz5-1,187,146,6.971556149732621
mfrfbaoh-1,459,377,12.761252723311546
mfsiasqh-1,295,247,4.5720237288135595
mftuu1lw-1,43,32,6.717302325581395
mfv8njlf-1,8,6,7.3895
mfv8njlf-2,131,108,5.661068702290076
mfyggxat-1,1,1,4.234
mfyiyrpe-1,4,1,2.22825
mg2o1366-1,547,428,8.913864716636198
mg55za8y-1,319,253,6.284015673981192
mgcawbgt-1,1,1,19.201
mgcrfofc-1,98,81,16.07925510204082
mgcrfofc-2,238,189,10.886105042016807
mgcrfofc-3,162,126,7.712802469135802
mgiprtpy-1,438,344,6.568308219178082
mgircfud-1,7,5,3.0342857142857147
mglhed7u-1,1,1,0.769
mgnoturw-1,1,1,1.614
mgqmjfz9-1,228,183,5.5808333333333335
mgshry4a-1,15,14,13.175666666666666
mgshry4a-2,315,254,7.456019047619048
mgsjvlzp-1,20,14,3.36205
mgsjvlzp-2,320,266,6.113353125
mgu4u2dp-1,18,14,11.588722222222223
mgu4u2dp-2,368,290,8.433135869565218
mguqos4b-1,683,522,14.394243045387995
mgvbnpsp-1,377,306,8.068782493368701
mgvucvyq-1,1,1,2.648
mgy60vfj-1,4,3,1.366
mgyqvfzq-1,617,479,9.404756888168556
mhbrnbma-1,1,1,0.808
mhgtj9h6-1,402,322,4.450609452736319
mhmfjywe-1,3,3,23.906666666666666
mhpl1svo-1,17,14,18.472529411764707
mhpl1svo-2,300,241,6.12676
mhq0pzkf-1,390,323,9.343966666666667
mhrjfnxf-1,116,92,9.879043103448277
mhrjfnxf-2,230,185,9.584173913043479
mhrjfnxf-3,140,121,8.511014285714285
mhs5bl2t-1,593,450,9.252726812816189
mhx2fxhw-1,712,538,12.863283707865168
mhz2iiof-1,15,12,7.123800000000001
mhz2iiof-2,320,241,7.679296875
mibi6dzv-1,10,6,5.1341
micaq95t-1,1,1,5.006
micgz6zz-1,252,205,4.365579365079365
mid9ax23-1,4,3,1.2585
midfdpig-1,357,297,3.2673473389355743
mihe9zaz-1,335,277,9.081713432835821
mijozhid-1,17,17,9.634705882352941
mijozhid-2,285,240,5.2272456140350885
miopp73y-1,11,5,4.220727272727273
miqhlubt-1,669,558,8.366388639760837
mir2oo0p-1,296,245,9.672797297297297
misy5lhf-1,506,364,10.742581027667985
miz4xyzt-1,1,1,20.092
mj1osbhi-1,4,4,25.53
mj9yregs-1,5,2,3.4188
mjclrcmb-1,281,222,5.915224199288256
mjd3wj2i-1,20,16,5.39185
mjd3wj2i-2,167,141,4.937598802395209
mjdwtgpn-1,300,247,5.83862
mjfczh56-1,514,411,7.692118677042801
mjgmmjvk-1,171,137,7.453801169590642
mjkjt6cl-1,1,1,5.121
mjwckhn5-1,16,15,11.2704375
mjwckhn5-2,388,322,8.151783505154638
mk3im67u-1,10,8,5.4606
mk3im67u-2,138,122,8.599688405797101
mk987r3e-1,399,307,9.62492230576441
mkaglrep-1,28,20,8.113964285714285
mkaglrep-2,332,276,7.119102409638554
mkasnna5-1,112,91,4.451241071428571
mkasnna5-2,280,227,8.887732142857143
mkasnna5-3,151,132,7.210397350993377
mkelx5vf-1,1,1,1.073
mkinegmq-1,2,1,7.695
mklyt7ly-1,3,1,1.5426666666666666
mko3ylqn-1,31,19,5.149967741935484
mko3ylqn-2,338,269,7.980062130177514
mkofyhqw-1,1,1,12.602
mkroknfb-1,2,1,0.8119999999999999
mktofjwm-1,626,418,21.920931309904155
mku8uhpt-1,1,1,18.51
mkw9eqxx-1,2,2,3.5820000000000003
mkyxlmvb-1,2,1,14.878
ml16pbf5-1,252,202,3.920714285714286
ml33xqdr-1,891,681,10.16953872053872
mlenejg6-1,382,316,6.620607329842932
mlfb2qle-1,10,10,15.3178
mlfb2qle-2,233,202,6.63143347639485
mlgw5scd-1,1,1,14.562
mlkpidw1-1,95,74,6.10618947368421
mlkpidw1-2,111,90,8.081036036036036
