deviceId,event_count,total_time_spent,unique_content_count,first_seen,last_seen,active_days
6a651f72-ac00-462d-aff4-f9e9d8a7bf7e,390,2483.8559999999998,312,2023-06-27 08:13:23,2023-07-25 13:22:34,29
6a6dadf9-f04e-4b25-9c60-1cd9a28ee5e5,91,992.709,58,2023-07-07 18:12:47,2023-07-14 10:22:20,7
6a7b8c55-f446-4c06-b2fa-6d5e45f1fda7,197,5753.522,163,2023-06-27 04:33:38,2023-07-24 14:49:41,28
6a8be18c-c69e-4967-b8fb-e66d0a571fa0,18,150.303,15,2023-07-10 13:28:40,2023-07-10 13:31:14,1
6a928bcd-8d48-422e-bb6b-672c0a72b327,4742,31914.153,3983,2023-06-27 04:03:33,2023-07-25 18:36:59,29
6a9942b8-7d90-47d5-9be4-412a43ea4de9,59,326.597,43,2023-07-01 17:03:35,2023-07-18 14:30:22,17
6a9b4b15-4c29-41a4-875f-2c289df83970,153,599.253,111,2023-07-13 04:27:09,2023-07-14 04:46:06,2
6a9ec750-1794-4307-a0f4-87b440e4cfe8,298,2508.21,254,2023-06-29 09:04:06,2023-07-25 02:04:57,26
6a9f5561-9e58-43bc-9d70-dcb8b82238c4,1150,6790.5869999999995,944,2023-06-27 04:30:22,2023-07-25 17:57:24,29
6aa73543-005c-47ca-877f-129461901c25,706,4371.28,550,2023-06-27 06:49:17,2023-07-25 07:01:40,29
6aae96aa-d07f-49ca-8230-46f3b36c1915,202,1936.298,176,2023-06-27 14:30:21,2023-07-24 13:27:07,27
6aba5ce0-625a-4965-bc80-bfd5c22c44e9,102,1304.596,70,2023-06-27 05:19:44,2023-07-25 22:00:51,29
6abcae81-fbe3-4ffb-994c-0d65c0e329a1,305,2742.207,258,2023-06-27 06:02:22,2023-07-09 16:34:39,13
6acd4415-8600-4d41-8fda-6f3ade1d20ad,41,313.914,31,2023-06-30 04:40:11,2023-07-10 18:41:09,11
6ad1ee18-92fa-4cda-af0e-166cc058fd5f,243,1620.08,204,2023-06-28 11:27:03,2023-07-25 16:02:25,28
6ad7656e-e4da-45e2-a7ae-111face51a9c,3580,35134.195,3230,2023-06-27 04:02:15,2023-07-25 18:52:03,29
6adac1ae-d5c6-43e4-8279-fb5be7474ef1,52,739.603,39,2023-06-30 10:08:48,2023-07-24 08:26:24,24
6adb67dd-7961-405b-9473-1b255ec38e62,111,1299.652,96,2023-06-30 15:28:49,2023-07-01 02:40:42,1
6aebf83d-1cbe-4a77-85c9-aeb191392759,142,825.589,117,2023-06-29 06:14:44,2023-07-23 13:56:35,25
6afca59b-48fa-43d5-a420-7bace147003e,1017,31587.434,216,2023-06-27 02:16:28,2023-07-25 15:11:26,29
6aff6d7d-6338-4f5a-9645-f41be133b37a,1,0.531,1,2023-07-17 13:28:07,2023-07-17 13:28:07,1
6b05b457-81f0-471e-b3a3-fb8f1ab60f1b,40,86.64,21,2023-07-01 07:18:21,2023-07-18 02:52:58,17
6b09085c-f1c5-405d-9a8d-e843cdcf6e52,61,1243.156,52,2023-06-30 12:40:12,2023-07-22 09:16:57,22
6b0dce7d-4d3e-4b0a-bdcf-23ff87ab7377,11,30.547,8,2023-06-28 09:46:37,2023-07-07 14:59:32,10
6b1079ab-8d2c-45c3-8df4-d48da998e71f,26,501.457,18,2023-07-03 09:49:58,2023-07-03 09:58:08,1
6b11208f-3325-42a8-b4ae-645ee5f3017e,20,339.975,20,2023-07-12 05:54:29,2023-07-12 05:59:57,1
6b3ffdee-d604-4ea8-9c1e-92bc3d2f4550,9,55.967,7,2023-07-12 06:14:07,2023-07-12 06:14:59,1
6b4457cd-e052-4dd6-90d4-8a0b47a2ea59,11,812.603,6,2023-07-12 16:33:34,2023-07-21 04:48:37,9
6b4747bb-72ac-46e3-bddb-ff5c864d67d4,27,298.606,20,2023-06-27 05:33:35,2023-07-25 11:11:14,29
6b54a49a-6a0f-4925-ae82-4e22cfb64cd3,4,52.629999999999995,4,2023-07-02 09:17:25,2023-07-16 01:27:59,14
6b56fe76-0e20-49c2-ad62-93d831564cfa,329,3180.868,216,2023-06-28 07:13:48,2023-07-25 15:48:36,28
6b6066ed-6c67-4e0e-b674-5a3c9d68625a,2014,20584.021,1621,2023-06-27 00:00:35,2023-07-25 17:38:23,29
6b6473ae-2a17-4dc6-b2e3-5ef15acf6faa,62,374.978,57,2023-07-21 11:49:57,2023-07-21 11:58:43,1
6b69091b-baf1-4da7-bcb3-bdc56970638f,2,53.795,2,2023-07-11 11:06:45,2023-07-25 04:57:24,14
6b7106ee-266a-469f-9730-f68e3edf0b99,231,996.587,191,2023-07-01 03:27:03,2023-07-24 11:49:09,24
6b734ea6-f670-49fe-84cb-0a8d0df89358,94,832.364,75,2023-06-28 05:35:46,2023-07-24 05:41:18,27
6b73ade5-8042-4728-8456-93e36faef7ab,234,1892.914,155,2023-06-27 05:08:48,2023-07-25 17:01:20,29
6b74af7b-b931-45a3-b097-274fc4be48b8,124,597.524,111,2023-06-27 16:43:30,2023-07-20 05:48:22,23
6b75bbf2-4160-4ae0-9ea3-d6ea847d5222,24,163.76,21,2023-06-30 12:19:56,2023-07-25 04:54:21,25
6b78ddbc-769e-4b5e-a29c-2dca7eafed81,16,143.477,8,2023-06-28 00:15:39,2023-07-24 20:32:28,27
6b87e988-f531-44e0-9572-dd2f6cdf20da,46,853.8199999999999,45,2023-06-27 05:40:17,2023-07-22 19:27:55,26
6b913a2f-22bb-4b8c-979b-b3d38a802787,3,45.706,1,2023-07-12 12:54:55,2023-07-12 12:55:41,1
6b95520e-3da5-4ee3-be83-37f0de129fc8,14,238.628,9,2023-06-29 14:43:27,2023-07-24 07:27:37,25
6ba9acba-ab3d-4637-94f1-b6396f569837,750,3944.486,569,2023-06-27 05:08:31,2023-07-25 02:38:17,28
6ba9e3b0-85d2-4085-bcf7-7132942c9e77,1514,5028.127,1266,2023-06-27 06:56:55,2023-07-23 15:33:30,27
6bb62ccc-3896-4d71-8901-1c5043b0166d,8,36.756,5,2023-07-01 05:48:57,2023-07-10 12:05:14,10
6bb79156-3172-4070-9d47-9b4b4b3c0279,27,149.099,25,2023-06-27 12:08:19,2023-07-13 16:54:33,17
6bc48c8f-8af0-4b01-92f4-0e299cf1e5dd,27,209.301,17,2023-06-30 19:06:54,2023-07-24 08:14:41,24
6bcb7ad9-6bd5-4746-bc2c-18289ed9be0b,118,731.37,102,2023-06-29 17:25:33,2023-07-12 12:23:17,13
6bdb855c-d12d-40d1-9649-d332825bad8d,10,60.119,5,2023-07-12 06:03:12,2023-07-12 11:42:22,1
6bdc4a52-7bb3-4057-98d5-ba9ac9d4298d,10,54.973,6,2023-07-09 12:40:11,2023-07-13 08:29:56,4
6bdec4cb-767d-4989-b10e-181fecf206d6,2,9.082,1,2023-07-10 08:16:19,2023-07-10 08:16:21,1
6be7d474-4dc8-404e-88ff-f762751ef875,158,3814.848,143,2023-06-28 04:05:05,2023-07-24 08:32:02,27
6beb3ea0-d097-4c7a-b10e-5b8a40209adc,401,3720.4990000000003,345,2023-06-28 15:22:54,2023-07-25 16:19:31,28
6bf7d2cf-2622-44f4-b46b-85b3b9544cc8,54,341.899,26,2023-06-27 09:37:27,2023-07-05 06:31:01,8
6c03e93e-1239-411a-a458-0eb608d5477e,5,7.584,5,2023-07-09 17:39:29,2023-07-15 09:51:38,6
6c08743f-1d1c-4e14-ac97-0e50abb91d10,108,349.617,102,2023-07-07 15:37:21,2023-07-09 15:08:50,2
6c151f1f-4221-4171-b2ce-75c3b15a6eef,6,8.583,4,2023-06-28 05:51:52,2023-07-22 06:51:15,25
6c16db9b-b0d1-4151-8a99-50f991dd5054,13912,58633.529,8005,2023-06-27 00:44:20,2023-07-25 23:13:20,29
6c2a1912-8810-4c93-96a6-f55cd726cf63,16,338.308,12,2023-06-28 06:25:15,2023-07-25 08:28:27,28
6c31b573-1339-4b00-918f-02702139039e,67,110.949,58,2023-07-01 14:47:11,2023-07-14 14:13:36,13
6c379b18-5e7d-4d52-95da-8984d1bf930f,5,7.993,3,2023-07-07 01:39:58,2023-07-14 12:15:47,8
6c401543-9c0d-4e2f-8916-db558854f2d6,31,433.609,26,2023-07-03 11:02:33,2023-07-25 14:09:03,23
6c40bf3d-918e-4cff-8f35-39a8be4cfdad,67,529.125,47,2023-07-08 06:04:05,2023-07-25 15:03:21,18
6c500f22-913f-492e-9881-0bd3c9b8035d,16,149.11700000000002,13,2023-06-30 04:39:52,2023-06-30 05:41:22,1
6c57fc01-d828-4543-8e3f-47891a368ccc,4291,18493.326,3397,2023-06-27 02:37:08,2023-07-25 18:26:12,29
6c61eef7-3a79-48c3-bfcd-c4d3e2dd7ea4,60,329.548,50,2023-06-30 02:42:56,2023-07-22 16:04:09,23
6c765ede-e34a-4f6e-b65b-5c02e2cd56c8,271,1116.865,250,2023-06-29 17:31:22,2023-07-25 10:05:46,26
6c7cf781-f920-4337-bd48-9989e07f30d2,62,243.359,45,2023-06-29 09:27:36,2023-07-22 02:34:23,23
6c7de486-7b7c-49ae-84f4-48163063fa5a,48,687.855,38,2023-06-27 04:29:32,2023-07-25 19:57:03,29
6c823447-38c3-4dc4-97dc-504fa2a7be62,14,68.39699999999999,11,2023-06-27 05:32:07,2023-07-14 19:32:38,18
6c8d8221-b764-4ce9-9ef4-41a6a9640dfd,442,8453.159,254,2023-06-27 06:47:22,2023-07-25 11:02:17,29
6c8eade5-8fd9-4ccb-b88e-b8909c61f76b,2,13.927,1,2023-07-22 09:35:48,2023-07-22 09:37:47,1
6c923483-bc97-4a74-85a5-4e779683c558,743,8430.909,577,2023-06-27 06:03:09,2023-07-25 18:18:42,29
6ca04c44-4e21-4407-86fc-b1ada1ce71d3,27,584.587,20,2023-07-09 11:58:09,2023-07-12 06:25:17,3
6ca80100-21e5-4102-b775-fa7e031a0e44,321,3508.253,286,2023-06-30 04:16:04,2023-07-24 08:38:13,25
6caff69e-f71f-4590-a910-7a4c6413a174,2,4.947,2,2023-07-02 15:31:12,2023-07-17 06:28:31,15
6cb29d53-0c02-4d57-b355-9d212ee8a9a8,27,532.552,25,2023-06-28 16:27:49,2023-07-23 16:12:42,25
6cb3cbcb-80d5-41cf-861b-7a0c109c9e2a,185,2683.23,170,2023-07-08 15:36:36,2023-07-09 23:20:34,2
6cbdf467-3bfd-451a-9402-a979441ca32c,696,6897.899,553,2023-06-27 12:04:55,2023-07-25 15:45:11,29
6ccb802d-68e6-4618-aff7-5ee2c2d92c2c,136,1566.602,124,2023-07-16 12:34:27,2023-07-16 13:01:39,1
6ccfb1e6-3a74-4566-8ff9-aef08dc6bfa2,1,3.051,1,2023-06-30 19:07:58,2023-06-30 19:07:58,1
6cd9740f-54cb-436b-b698-bfbc2498ca58,12,195.762,7,2023-06-27 09:28:17,2023-07-23 03:55:42,26
6cfa4728-4602-4a3d-a126-cd7ad8aed581,367,1767.417,314,2023-06-29 19:13:30,2023-07-25 09:19:55,26
6d001b35-1f86-445a-bfd2-7b3674c48dec,6,46.53,4,2023-07-02 17:28:05,2023-07-21 15:41:49,19
6d0dde70-5131-4816-ab4f-93d525ce4c42,15,39.589999999999996,11,2023-06-28 14:01:36,2023-07-06 17:51:02,9
6d0f0441-bcab-4f7d-ad2d-a22f1a2fe7cc,41,509.62399999999997,31,2023-06-27 05:39:46,2023-07-24 08:02:08,28
6d196cb4-f557-4a4d-a2ac-3db30417545a,12,178.525,8,2023-06-27 13:16:42,2023-07-15 08:52:43,18
6d2a2ffa-72f1-4eb1-8710-97bcedf4ac13,169,1901.908,148,2023-06-28 01:24:58,2023-07-25 03:18:04,28
6d2ea889-ad55-4858-921d-e9610b72a516,5,69.28599999999999,4,2023-06-27 06:03:17,2023-07-25 08:26:14,29
6d36940c-79a4-4e65-bbb1-38331933f5f6,152,1810.599,132,2023-07-02 03:59:26,2023-07-23 13:01:42,22
6d553c9b-0efe-4314-82b8-ac59edc18368,1937,41519.741,1600,2023-06-27 03:28:00,2023-07-25 09:17:58,29
6d636e06-676f-4e1a-a3c5-2b2e46f30471,66,394.171,64,2023-07-14 02:07:43,2023-07-25 06:05:47,12
6d6561a8-967b-4a95-b105-a75c852e2aba,135,791.869,125,2023-07-05 13:51:02,2023-07-05 14:04:29,1
6d696e0f-79f0-4bf6-befb-1bab3713865f,1,0.842,1,2023-07-12 13:15:36,2023-07-12 13:15:36,1
6d779914-56b6-42e0-a8b7-2f9c3a584778,16,251.135,13,2023-06-28 13:20:01,2023-07-12 20:08:24,15
6d784e7f-9efd-4498-97bb-268ed3959834,106,1988.169,78,2023-06-27 05:03:15,2023-07-23 12:40:25,27
6d78bada-bba0-4103-ab95-4b7630bbca00,64,1063.142,34,2023-06-28 08:02:44,2023-07-22 18:04:57,25
6d7a5098-6d89-4a22-a2a4-4b8646081c0b,46,35.429,35,2023-07-17 01:47:16,2023-07-17 01:48:02,1
6d7fdc86-88e5-4d9a-9b5f-0ea6e214e7be,3,2.7590000000000003,3,2023-07-13 12:01:35,2023-07-13 12:01:39,1
6d801d9a-08ee-4bd7-919b-b260a3d5b525,4521,40280.902,4223,2023-06-27 12:05:28,2023-07-25 17:18:24,29
6d82f7c4-5afa-4518-afcf-353cd1755dfb,37,375.887,33,2023-07-10 09:31:37,2023-07-12 02:41:23,2
6da4a0b3-e2ca-4a1f-ba98-73534970d66b,1221,13483.307,891,2023-06-27 00:06:51,2023-07-25 17:18:47,29
6da6f9e2-c150-46a3-a886-3fdf5bd17e0b,362,7259.247,294,2023-06-27 17:00:09,2023-07-25 19:21:26,29
6da817d9-0351-4185-9d6c-06a71ca6c09e,1,31.108,1,2023-07-06 11:23:38,2023-07-06 11:23:38,1
6daa9656-15bb-4dd9-9715-829a9dcac52d,228,2879.848,201,2023-07-02 00:27:18,2023-07-24 20:06:36,23
6db504b8-1264-49bf-89bd-261990d95dc0,167,1782.6960000000001,142,2023-07-01 00:26:12,2023-07-24 15:05:58,24
6db6c03e-e3a4-4324-b922-d0ed636af71e,11,109.627,6,2023-07-12 10:36:07,2023-07-12 10:51:19,1
6dba0c52-3690-4486-8c19-5750829d0905,36,204.35,24,2023-06-27 15:03:28,2023-07-21 09:46:56,24
6dbad48f-6765-4cc2-97b8-7a0556ba80d6,60,332.423,60,2023-07-23 10:50:36,2023-07-23 13:05:02,1
6dc15d04-e5f7-4e71-8050-14a063e1f0fd,7,9.999,5,2023-07-02 08:01:48,2023-07-07 11:30:25,6
6dc65ad8-8193-45ae-a124-56540675db01,295,3135.564,242,2023-06-27 15:53:09,2023-07-23 03:07:08,26
6dc80b86-2c5e-45c3-8589-9882f7fa474b,15,186.715,12,2023-06-27 02:38:36,2023-07-25 01:41:28,28
6dce666b-d1b2-40d6-b724-4598263b5caa,2,34.582,2,2023-07-09 17:04:45,2023-07-22 05:03:06,13
6dcf602f-077a-4fca-9dd6-3cad3fa7697f,103,698.735,74,2023-07-10 09:09:24,2023-07-22 07:25:02,12
6de14807-1656-458b-8e92-fcd160682362,81,1049.091,50,2023-06-27 16:55:17,2023-07-25 18:13:27,29
6df8753e-884f-4b75-8a55-92842561e481,121,842.717,97,2023-06-27 14:04:36,2023-07-17 15:17:31,21
6df9970d-0c3a-4b23-9558-05cc749aff61,194,3820.235,131,2023-06-27 11:40:46,2023-07-25 13:45:20,29
6e0ab8c9-b62c-4bf1-b3d7-69c33ec3be3e,1079,6679.702,856,2023-06-27 10:18:21,2023-07-24 09:11:02,27
6e0c60c7-1f6c-4ecc-81e9-ccf1c214ce25,167,1170.577,135,2023-06-27 08:41:07,2023-07-22 17:32:15,26
6e15dc37-bb69-467a-a766-0d932f2f144a,12,111.736,10,2023-06-29 14:46:30,2023-07-23 17:35:39,25
6e183cbe-959f-4d38-9aaa-838f6424de52,1432,17252.521,1098,2023-06-27 08:31:19,2023-07-23 11:02:46,27
6e1b8442-0bec-4fb9-80f3-8c2fcaa6353d,12,131.963,8,2023-07-05 01:29:01,2023-07-21 06:12:26,17
6e1fc757-90b0-45ad-9698-7a4dc9a9d202,1201,9780.702,1054,2023-06-27 02:11:50,2023-07-25 06:41:52,29
6e255400-f890-4194-aeb6-945e912eee5f,1121,12986.145,917,2023-06-28 00:50:26,2023-07-25 07:53:04,28
6e26aad9-e909-4bf2-911b-c361e4ac9d2e,3,6.163,1,2023-07-12 05:50:16,2023-07-12 05:50:27,1
6e272c42-1345-4241-bea3-0b32d95f5b93,97,546.94,80,2023-07-02 05:55:52,2023-07-21 08:06:52,20
6e4f0187-5f70-4dad-9ecb-d53ffabd173d,6518,48678.473,4464,2023-06-27 02:33:50,2023-07-25 15:27:17,29
6e5adde2-58bd-4ffd-a084-0ae6cae58171,93,1240.182,87,2023-06-27 15:02:38,2023-07-22 11:27:07,25
6e5b1a7e-e0a0-44e0-a73f-c34ed7a56acb,2,16.463,1,2023-07-20 01:46:27,2023-07-20 01:46:37,1
6e637508-cb7e-4e21-96b9-4ef8b1ab5216,158,1171.709,141,2023-07-23 04:53:32,2023-07-23 05:16:36,1
6e687693-2037-466f-b84c-5e35e11f2144,6,14.459000000000001,2,2023-07-11 02:38:24,2023-07-17 05:02:44,7
6e781d1c-8654-4c30-9c1d-616194e7ae58,133,573.37,107,2023-06-28 04:17:16,2023-07-25 12:39:39,28
6e826cb1-0746-4962-ba5f-cb096f74a430,2,1.7089999999999999,2,2023-07-18 01:29:29,2023-07-23 08:03:02,6
6e8c3fcf-31b4-46b9-b9e3-76e8a2de3585,17,91.441,11,2023-07-12 01:24:27,2023-07-12 01:27:48,1
6e9644ce-edc9-486d-acd4-dafc8a4a312e,185,2650.42,55,2023-06-27 06:08:47,2023-07-25 03:31:18,28
6e9737a9-ba27-43f0-a175-e5fc62e66d71,88,440.542,72,2023-07-07 17:08:36,2023-07-21 14:10:50,14
6e9ce42e-9eda-48d3-b0dd-ae4f2a751698,32,359.69300000000004,17,2023-07-01 15:04:42,2023-07-23 17:14:11,23
6e9ff41e-5406-4c72-bab1-a3b0b820b2f0,290,1653.847,240,2023-06-29 07:39:33,2023-07-25 11:56:43,27
6ea199f4-8faf-4e94-bf31-1a134c14e2d0,143,1427.026,100,2023-06-29 11:09:14,2023-07-25 12:20:15,27
6ea43606-374d-46e1-bfea-3ec34459cca4,1,1.364,1,2023-07-15 14:41:00,2023-07-15 14:41:00,1
6ea57626-eef6-4461-abee-144b23bd5a14,1033,3471.219,838,2023-06-27 05:05:14,2023-07-25 14:13:32,29
6eabb114-c659-48be-86be-8ee33efd66d3,546,8287.883,411,2023-06-27 06:44:02,2023-07-25 17:31:06,29
6eb1166f-b074-4754-9159-72b38a5e250b,784,6628.871,547,2023-06-27 08:03:56,2023-07-25 12:24:23,29
6eb37dbb-c7aa-4505-8dc5-e3263f93c23b,65,317.105,53,2023-07-13 23:28:46,2023-07-16 19:36:44,3
6ebb0fd4-fafd-460a-a77f-a4c79bd6f38c,7,51.296,4,2023-06-28 07:50:05,2023-07-24 12:34:15,27
6ec64c79-9d60-4114-ba4a-a191a43de4c5,19,38.067,12,2023-07-12 09:58:55,2023-07-12 09:59:43,1
6ec6e034-ce25-4a9c-8387-d65cc6b406ed,15,34.963,12,2023-06-27 16:38:04,2023-07-24 07:23:54,27
6ee3cf6d-05f3-41b4-bc37-a17c694e58ac,1,1.532,1,2023-06-28 18:21:32,2023-06-28 18:21:32,1
6ee968e0-8d9f-4434-bcc1-169220786713,148,503.646,84,2023-07-12 15:38:57,2023-07-13 02:10:55,1
6ef05c4d-c82f-419b-8bd0-4bd08bdbc265,122,535.24,90,2023-06-27 05:26:14,2023-07-25 14:09:42,29
6ef1655b-c1ca-4020-9593-14a367842ba1,5,130.357,5,2023-07-02 11:42:59,2023-07-20 06:59:10,18
6ef184f3-7ab2-4d2d-ba38-3a844c901434,698,6795.485,583,2023-06-27 11:27:09,2023-07-25 08:07:19,28
6ef20cbd-b228-4d7d-be34-7bbd5b4d16da,10,195.661,8,2023-06-29 14:51:10,2023-07-14 08:24:36,15
6ef38956-5576-4d8a-b5de-bee673cf2ee3,225,2315.646,163,2023-06-27 06:43:49,2023-07-13 16:26:02,17
6f0150b8-89c9-4857-91b1-e6f84fb40bb0,25,301.729,18,2023-06-27 05:43:14,2023-06-28 17:10:10,2
6f01e1f9-485e-43ea-9789-248aabfcd59f,3,73.852,3,2023-06-27 05:38:13,2023-07-10 21:02:40,14
6f0ad11d-4825-4dad-8ae8-f89b4f5225c1,31,638.527,21,2023-06-28 14:11:30,2023-07-20 05:21:21,22
6f0db77a-d6db-4997-9059-61ad06e00493,12,29.461,6,2023-07-16 06:01:49,2023-07-16 06:17:45,1
6f11cce0-8e4f-4f36-bb25-33adc7315699,10123,62480.98,7119,2023-06-27 01:19:58,2023-07-25 17:49:22,29
6f1acab0-4b48-4182-8d27-546912c940c1,282,2286.828,259,2023-06-28 10:01:53,2023-07-24 09:47:47,26
6f1b4b6b-9c32-4e79-9f1b-ab7e5aa82e73,71,794.6709999999999,64,2023-06-28 02:42:54,2023-07-20 04:57:57,23
6f2474be-0f39-418b-ab5e-48a0411fd1c1,97,635.681,64,2023-07-02 06:31:03,2023-07-16 03:57:43,14
6f276c0b-f663-43fe-8512-607c74fc83f9,1,1.345,1,2023-07-16 17:04:11,2023-07-16 17:04:11,1
6f333311-5335-4c6b-8878-db7026c81654,45,551.956,35,2023-07-02 12:37:19,2023-07-14 19:54:40,13
6f333395-9d83-4a64-9549-8c03f5893983,107,703.329,36,2023-06-28 09:22:57,2023-07-18 03:15:43,20
6f3684c1-4804-48c9-b647-833f35e4c218,34,424.751,24,2023-06-28 10:25:30,2023-07-18 10:15:56,20
6f3c82e1-7fcb-41b8-857d-57d3b1a8186f,3,61.646,3,2023-07-02 17:37:11,2023-07-18 15:46:35,16
6f4f34fa-594c-4131-a1a4-34a3fd7d3ba2,52,409.349,40,2023-06-27 03:56:51,2023-07-24 22:38:10,28
6f553ad9-c5f7-4da7-8b7d-33a1b5196048,11,30.745,10,2023-07-06 16:05:14,2023-07-23 17:27:59,18
6f5d0191-0f2b-4c33-b3c3-6fbf8228642a,10,176.593,8,2023-06-27 12:04:41,2023-07-24 16:03:12,28
6f644c7b-ecfb-47d4-a57d-a560f75bb0d7,4,47.992999999999995,4,2023-07-12 09:22:51,2023-07-12 09:22:59,1
6f7418ff-07a4-4767-9201-13d44bc79632,196,1558.286,121,2023-07-02 06:03:39,2023-07-25 04:38:19,23
6f791a1b-0416-4963-9a32-a8e5e3f0e811,8,80.305,7,2023-06-29 11:37:22,2023-07-24 13:17:58,26
6f8271b0-a73c-4552-bd7b-b3962f23d62b,346,4368.268,241,2023-06-27 10:51:18,2023-07-25 04:18:27,28
6f8419ec-de6c-4977-876b-4d6d7ca4528d,39,244.028,20,2023-07-04 12:11:48,2023-07-24 13:04:55,21
6f912bcb-af4f-4dcc-afc4-c756a4e0b7dd,5,14.818,2,2023-07-12 14:40:44,2023-07-12 14:41:19,1
6f9b1a9d-55b9-4da0-85e7-b0a487cf9a3f,14,116.941,10,2023-06-29 05:05:55,2023-07-24 08:12:24,26
6f9db3ef-b7c6-4b4d-a1f3-c450dfc535eb,7337,32032.293,6028,2023-06-27 04:32:27,2023-07-25 20:04:21,29
6fa1c72c-fb7f-4579-b833-9cb8bc951682,437,5136.794,321,2023-06-27 04:06:03,2023-07-25 17:05:53,29
6fa5f449-f8b8-4434-9be8-3a30cde8e8fa,87,2713.3940000000002,64,2023-06-27 05:08:52,2023-07-24 09:28:19,28
6fa7afeb-ce8b-42ec-9d9b-f5ca9721f271,88,1116.695,69,2023-07-05 09:04:13,2023-07-25 14:31:54,21
6fb21beb-0cb1-4334-bcaa-67e0dedf3a83,5,10.825000000000001,3,2023-07-17 05:05:04,2023-07-25 17:26:53,9
6fb44cc4-8a52-4525-b8c5-c371c1e8746c,9,187.116,9,2023-07-25 09:13:58,2023-07-25 09:18:57,1
6fb589a9-5a0c-4ce0-9dd7-dd5c3caba024,7,8.887,2,2023-07-22 05:11:46,2023-07-23 07:41:39,2
6fc4b159-ed91-4fdb-81d5-7d270864f731,20,484.395,19,2023-07-01 08:24:06,2023-07-24 08:23:02,23
6fd0af0c-2aec-43f4-8c52-469c6d87f539,2662,32760.241,2344,2023-06-27 04:11:18,2023-07-25 13:41:50,29
6fdc50c7-8cfa-44b4-a8a4-d44c0dc05dee,1,0.729,1,2023-07-01 01:57:31,2023-07-01 01:57:31,1
6fdf96dd-9f73-4a16-861d-f7a944ed1f49,195,4321.097,148,2023-06-27 05:13:11,2023-07-25 05:45:43,29
6fe4faed-4edc-434a-a438-8676216cbf76,104,390.692,89,2023-06-29 12:40:25,2023-07-17 07:47:03,18
6fee89cb-e053-429f-8170-b28e337c98c6,10,31.748,7,2023-07-20 10:35:15,2023-07-20 10:36:14,1
7002dda9-e9c9-4165-8bf2-52dfaa47b83c,44,475.32,35,2023-06-28 03:33:40,2023-07-24 16:44:58,27
7005e52c-cda1-4b3a-8879-b782d99d5011,236,2933.015,135,2023-06-30 15:18:29,2023-07-24 20:40:47,25
700b49a7-59a8-42e4-9024-d568f035db59,13,213.126,4,2023-06-27 10:07:53,2023-06-30 10:11:58,4
701fb257-5e5e-49c7-b108-95d45859025b,377,3026.69,261,2023-06-27 03:41:10,2023-07-25 14:12:56,29
70222b13-d526-4ccf-84d2-75b2242e9407,29,208.47,21,2023-06-29 05:14:15,2023-07-25 05:43:02,27
7022f4f4-a5f2-4b34-84c0-94391914668e,248,1690.603,183,2023-06-27 14:15:40,2023-07-23 11:07:48,26
702485cc-3fb2-4d0e-8eeb-b53c96b80a82,300,1842.728,260,2023-06-27 17:57:40,2023-07-25 15:04:22,28
702a91d3-f806-40f8-ba63-09b51a952700,88,1118.12,69,2023-06-28 06:51:16,2023-07-25 03:31:09,27
7032f87e-f646-4209-add2-9b14255c2684,7,33.986,7,2023-07-03 15:21:17,2023-07-20 10:05:12,17
7037b7c0-3eaf-4934-adf6-f692fb8955e0,9,123.393,9,2023-06-28 13:53:52,2023-07-12 15:38:55,15
704a02a3-625e-41d6-a3da-5661d6b7ce7e,67,885.949,59,2023-06-27 04:01:05,2023-07-25 06:19:54,29
704a3e71-1c0a-4815-93c6-10aa536e9b94,287,3173.493,232,2023-06-28 02:36:20,2023-06-30 02:44:46,3
7050e61c-dcd8-4d5b-b94e-4ee7dea1f469,216,3307.172,193,2023-06-29 11:03:48,2023-07-24 16:17:50,26
70543065-9d4a-480f-aaae-f6fe008d1ffe,72,184.375,62,2023-06-28 17:00:57,2023-07-16 01:35:49,18
7068d557-c561-4ec2-aeff-6e2fcf17ab47,63,285.113,53,2023-07-10 15:37:16,2023-07-11 01:14:57,1
7069c6b3-d75d-4ea3-92ef-e8cd15661f3c,2268,15866.413,1900,2023-06-27 01:31:40,2023-07-25 18:36:54,29
706d1a6d-ff75-4b9b-8307-818d29c756ab,1,4.22,1,2023-07-17 11:14:29,2023-07-17 11:14:29,1
706ed130-ee12-43ad-a71b-7ba91445d882,11,17.451,10,2023-06-27 00:30:52,2023-07-19 04:59:35,23
70740792-013e-44c5-b6a8-40d0f3f82814,1,0.011,1,2023-07-12 06:08:59,2023-07-12 06:08:59,1
7080c24f-7fe6-4c50-a4f8-03b7ed24a0cb,2,16.622999999999998,2,2023-07-01 11:16:43,2023-07-04 06:34:29,3
70812f91-81ec-4315-94f0-fcd35f83476a,533,7043.754,416,2023-06-27 02:42:14,2023-07-25 15:09:26,29
708336ad-6a64-4435-816a-767d31f0ed9e,14,469.371,8,2023-06-29 03:21:37,2023-07-18 12:14:29,20
708a50b2-ab11-47f2-8408-453daea2b616,583,7359.633,411,2023-06-27 06:22:42,2023-07-25 16:51:39,29
708a7186-8b01-4663-a47b-e8413da018a1,679,7125.271,509,2023-06-27 09:57:10,2023-07-23 06:07:43,26
